Date,Statistic,GDP,Population,Inflation Rate,Interest Rate
1996-01-01,2620.6666666666665,127488.816923077,7800.4,2.9,6.233333333333333
1996-01-02,2659.3333333333335,128195.57634615392,7804.791666666666,3.0,6.086666666666667
1996-01-03,2698.0,128902.33576923083,7809.183333333333,3.0,5.94
1996-01-04,2715.6666666666665,129609.09519230775,7813.575,2.8,5.856666666666667
1996-01-05,2733.3333333333335,130315.85461538467,7817.966666666666,2.8,5.773333333333333
1996-01-06,2751.0,131022.61403846159,7822.358333333334,2.8,5.69
1996-01-07,2793.6666666666665,131729.3734615385,7826.75,2.7,5.69
1996-01-08,2836.3333333333335,132436.13288461542,7831.141666666666,2.7,5.69
1996-01-09,2879.0,133142.89230769232,7835.533333333334,2.7,5.69
1996-01-10,2966.3333333333335,133849.65173076926,7839.925,3.0,5.773333333333333
1996-01-11,3053.6666666666665,134556.41115384616,7844.316666666667,3.1,5.856666666666667
1996-01-12,3141.0,135263.1705769231,7848.708333333334,2.8,5.94
1997-01-01,3174.0,135969.93,7853.1,2.6,5.94
1997-01-02,3207.0,137153.93583333332,7856.075000000001,2.4,5.94
1997-01-03,3240.0,138337.94166666665,7859.05,2.2,5.94
1997-01-04,3331.0,139521.9475,7862.025000000001,2.1,6.043333333333334
1997-01-05,3422.0,140705.95333333334,7865.0,2.1,6.1466666666666665
1997-01-06,3513.0,141889.95916666667,7867.975,2.1,6.25
1997-01-07,3572.6666666666665,143073.965,7870.950000000001,2.4,6.416666666666667
1997-01-08,3632.3333333333335,144257.97083333333,7873.925,2.3,6.583333333333333
1997-01-09,3692.0,145441.97666666665,7876.900000000001,2.2,6.75
1997-01-10,3680.3333333333335,146625.98249999998,7879.875,2.2,6.916666666666667
1997-01-11,3668.6666666666665,147809.98833333334,7882.85,2.1,7.083333333333333
1997-01-12,3657.0,148993.99416666667,7885.825,1.9,7.25
1998-01-01,3648.6666666666665,150178.0,7888.8,1.8,7.25
1998-01-02,3640.3333333333335,150815.25,7894.325,1.8,7.25
1998-01-03,3632.0,151452.5,7899.85,1.9,7.25
1998-01-04,3560.0,152089.75,7905.375,2.1,7.333333333333333
1998-01-05,3488.0,152727.0,7910.900000000001,2.2,7.416666666666667
1998-01-06,3416.0,153364.25,7916.425,1.9,7.5
1998-01-07,3345.3333333333335,154001.5,7921.950000000001,1.7,7.5
1998-01-08,3274.6666666666665,154638.75,7927.475,1.6,7.5
1998-01-09,3204.0,155276.0,7933.0,1.7,7.5
1998-01-10,3141.0,155913.25,7938.525000000001,1.6,7.083333333333333
1998-01-11,3078.0,156550.5,7944.05,1.7,6.666666666666667
1998-01-12,3015.0,157187.75,7949.575000000001,1.9,6.25
1999-01-01,2973.3333333333335,157825.0,7955.1,2.0,6.0
1999-01-02,2931.6666666666665,158477.0,7958.058333333333,1.9,5.75
1999-01-03,2890.0,159129.0,7961.016666666667,2.1,5.5
1999-01-04,2887.0,159781.0,7963.975,2.0,5.333333333333333
